idx;cycle;minorCycle;seconds;objectiveNormal;objectiveAccelerated;approxMax;singleMax;restarting
51;3;0;702,163002;31,318594650524503;31,318594709887677;1,6167323E-06;1,2395397E-05;False
52;3;0;717,8194284;31,31859407214734;31,31859394596009;1,6549334E-06;1,1158629E-05;False
53;3;0;733,5010981;31,31859405261165;31,31859367954918;1,448032E-06;1,0203424E-05;False
54;4;0;733,5010981;31,31361482690748;31,31361482690748;8695018,43575386;0,00013412864;False
55;4;0;749,1704424000001;31,31335566148035;31,3133557495246;0,00023295468;1,9999323E-05;False
56;4;0;764,7367098000001;31,31335193095816;31,313351540782485;1,0925345E-05;1,624292E-05;True
57;4;0;780,4553174;31,313351986017963;31,31335194378198;5,2569085E-06;1,56327E-05;False
58;4;0;796,1069053;31,313352961945732;31,31335284117739;3,2895477E-06;1,5530197E-05;False
59;4;0;811,6522374;31,313353440631094;31,313353216206888;2,5512672E-06;1,5162586E-05;False
60;4;0;827,2761864;31,313353660706312;31,31335337892061;2,0132175E-06;1,4851539E-05;True
61;4;0;842,988278;31,313353253452664;31,313353262207567;1,4270845E-06;1,3759447E-05;False
62;4;0;858,4489954000001;31,313352944327235;31,313352913987597;1,7108978E-06;1,1682947E-05;False
63;4;0;874,4346096;31,313352757910334;31,313352780802052;1,0977328E-06;1,0675718E-05;False
64;4;0;890,0068413;31,313352707597172;31,313352705512393;1,0195763E-06;9,955278E-06;False
65;5;0;890,0068413;31,315220968396115;31,315220968396115;8716351,393516148;4,1309046E-05;False
66;5;0;905,6980922;31,315196967205907;31,315196976866833;5,0955256E-05;9,360485E-06;False
