idx;cycle;seconds;objectiveNormal;objectiveAccelerated;L2GExp;L2GCorr;processorCount;blockSize
54;3;800,3804656;28,129341327860153;28,12934203467486;6386408,2186927525;1,0961712949819455E+19;0;0
55;3;817,7095248;28,129099722592784;28,129100445418253;6386034,362934435;1,4367786537443396E+19;0;0
56;3;834,2375002;28,128924241233772;28,128924904470402;6386297,842660282;1,8088724554502797E+19;0;0
57;3;850,3224127;28,128754784668907;28,128755470355653;6386236,982512654;2,044859904210579E+19;0;0
58;3;866,5948189999999;28,128590748198274;28,128591535767598;6386066,389420369;2,174592258227446E+19;0;0
59;3;883,1084743;28,128480578558246;28,128481390100745;6385990,929437625;2,177108339087031E+19;0;0
60;4;883,1084743;28,11701320255923;28,11701320255923;6362298,963888262;0;0;0
61;4;899,1585587;28,117549359809807;28,117549345195847;6371027,052347077;93275332575720750;0;0
62;4;915,4026465000001;28,117465815674567;28,117465807595757;6371010,610145982;1,2362513494776728E+17;0;0
63;4;931,7479154;28,117423597519572;28,117423600183493;6371005,87520378;1,5582226477515997E+17;0;0
64;4;948,1924626;28,117375293241167;28,117375304946837;6370981,163167082;1,725223784854641E+17;0;0
65;4;964,4512989;28,1173248239243;28,11732485883202;6370973,219966742;1,9179920427196003E+17;0;0
66;4;980,7872137;28,11730596719479;28,117306003740758;6370981,8418334145;2,1105060041520538E+17;0;0
67;4;997,1083946;28,117291016621756;28,117291051563228;6371006,890732636;2,411344830891306E+17;0;0
68;4;1013,6108858;28,11727102361545;28,117271060012644;6371011,550426494;2,356624756472834E+17;0;0
69;4;1029,8640298999999;28,117257501197187;28,117257548128187;6371008,6056001065;2,5997805732602704E+17;0;0
70;4;1046,253134;28,11723925288338;28,11723931313552;6370933,658609885;3,0977640016827424E+17;0;0
71;4;1062,4308116;28,11723931551903;28,117239361985668;6370976,569870218;2,7386020035291267E+17;0;0
